#Species	Gene_1	Ext_1	Species	Gene_2	Ext_2	Weight
Ndairenensis	3722_46273	h	Ndairenensis	3907_7655	t	1
Kafricana	3722_46270	h	Kafricana	3907_7651	t	1
node_9	3722_46267	h	node_9	3907_7649	t	1
Scerevisiae	3722_46266	h	Scerevisiae	3907_7648	t	1
Knaganishii	3722_46254	h	Knaganishii	3907_7652	t	1
Cglabrata	1296_228128	t	Cglabrata	2865_219871	h	1
Knaganishii	3932_222385	t	Knaganishii	4284_191468	t	1
Ndairenensis	3932_222373	t	Ndairenensis	4284_191483	t	1
Scerevisiae	3932_222368	t	Scerevisiae	4284_191464	t	1
Cglabrata	3932_222351	t	Cglabrata	4284_191451	t	1
Ndairenensis	2008_207429	h	Ndairenensis	3367_141069	t	1
Scerevisiae	2879_44303	h	Scerevisiae	3089_210438	h	1
Kafricana	235_28603	h	Kafricana	3821_166857	h	1
Knaganishii	484_46217	h	Knaganishii	3063_84911	h	1
Knaganishii	722_186819	t	Knaganishii	723_5551	h	1
Kafricana	722_186818	t	Kafricana	723_5562	h	1
Scerevisiae	722_186815	t	Scerevisiae	723_5523	h	1
Cglabrata	722_186814	t	Cglabrata	723_5540	h	1
Ndairenensis	1493_24632	t	Ndairenensis	1495_222719	h	1
Knaganishii	1493_24629	t	Knaganishii	1495_222716	h	1
Kafricana	1493_24628	t	Kafricana	1495_222715	h	1
Ndairenensis	2891_97408	t	Ndairenensis	4178_86296	h	1
Ndairenensis	4907_107046	t	Ndairenensis	4909_69432	h	1
Knaganishii	1630_117812	t	Knaganishii	1631_160248	t	1
Cglabrata	1630_117806	t	Cglabrata	1631_160243	t	1
Kafricana	1630_117801	t	Kafricana	1631_160247	t	1
Ndairenensis	2890_93143	t	Ndairenensis	4327_123438	h	1
Ndairenensis	157_194755	t	Ndairenensis	1374_41904	t	1
Ndairenensis	1158_209223	t	Ndairenensis	3823_109328	h	1
Knaganishii	1158_209220	t	Knaganishii	3823_109325	h	1
Kafricana	1158_209219	t	Kafricana	3823_109324	h	1
node_10	1158_209218	t	node_10	3823_109323	h	1
node_9	1158_209217	t	node_9	3823_109322	h	1
Scerevisiae	1158_209216	t	Scerevisiae	3823_109321	h	1
Cglabrata	1158_209215	t	Cglabrata	3823_109320	h	1
node_8	1158_209214	t	node_8	3823_109319	h	1
Scerevisiae	2697_61517	h	Scerevisiae	2708_152277	h	1
Cglabrata	2697_61516	h	Cglabrata	2708_152276	h	1
Ndairenensis	1293_33729	t	Ndairenensis	2161_24867	h	1
Knaganishii	1293_33726	t	Knaganishii	2161_24876	h	1
Knaganishii	3275_163233	t	Knaganishii	3276_163065	h	1
Kafricana	3275_163232	t	Kafricana	3276_163064	h	1
Ndairenensis	3275_163225	t	Ndairenensis	3276_163068	h	1
Scerevisiae	3275_163220	t	Scerevisiae	3276_163061	h	1
Cglabrata	3275_163219	t	Cglabrata	3276_163060	h	1
Cglabrata	620_86726	t	Cglabrata	4164_111496	t	1
Ndairenensis	1110_92317	t	Ndairenensis	4141_79060	t	1
Scerevisiae	1110_92310	t	Scerevisiae	4141_79065	t	1
Cglabrata	1110_92299	t	Cglabrata	4141_79064	t	1
Knaganishii	267_3550	h	Knaganishii	269_96751	h	1
Kafricana	267_3549	h	Kafricana	269_96750	h	1
Scerevisiae	267_3546	h	Scerevisiae	269_96761	h	1
Cglabrata	267_3545	h	Cglabrata	269_96746	h	1
Cglabrata	38_157683	t	Cglabrata	2511_315	t	1
Knaganishii	4932_230249	h	Knaganishii	4933_151925	t	1
Kafricana	4932_230238	h	Kafricana	4933_151924	t	1
Scerevisiae	4932_230233	h	Scerevisiae	4933_151921	t	1
Ndairenensis	131_231242	h	Ndairenensis	132_233583	h	1
Knaganishii	131_231239	h	Knaganishii	132_233590	h	1
Kafricana	131_231238	h	Kafricana	132_233589	h	1
Scerevisiae	131_231235	h	Scerevisiae	132_233578	h	1
Cglabrata	131_231234	h	Cglabrata	132_233602	h	1
Knaganishii	2239_49895	h	Knaganishii	4101_7807	h	1
Cglabrata	2239_49867	h	Cglabrata	4101_7800	h	1
Ndairenensis	1708_222860	t	Ndairenensis	1713_32638	h	1
Ndairenensis	1721_112502	h	Ndairenensis	2045_181306	h	1
Kafricana	4739_157293	t	Kafricana	4745_209762	t	1
Ndairenensis	4739_157284	t	Ndairenensis	4745_209766	t	1
Knaganishii	4739_157281	t	Knaganishii	4745_209763	t	1
Ndairenensis	1309_181178	t	Ndairenensis	2196_135342	t	1
Scerevisiae	1309_181159	t	Scerevisiae	2196_135335	t	1
Knaganishii	1309_181138	t	Knaganishii	2196_135326	t	1
Kafricana	1309_181137	t	Kafricana	2196_135339	t	1
Ndairenensis	2617_119919	h	Ndairenensis	2618_232723	h	1
Knaganishii	2617_119916	h	Knaganishii	2618_232716	h	1
Kafricana	2617_119915	h	Kafricana	2618_232715	h	1
Scerevisiae	2617_119912	h	Scerevisiae	2618_232711	h	1
Cglabrata	2617_119903	h	Cglabrata	2618_232697	h	1
Scerevisiae	2386_140074	h	Scerevisiae	2387_221547	t	1
Scerevisiae	3737_67098	h	Scerevisiae	3738_149281	h	1
Ndairenensis	4311_53802	t	Ndairenensis	4314_155903	t	1
Scerevisiae	4311_53797	t	Scerevisiae	4314_155894	t	1
Cglabrata	4311_53796	t	Cglabrata	4314_155893	t	1
node_8	4311_53795	t	node_8	4314_155892	t	1
node_7	4311_53794	t	node_7	4314_155891	t	1
Ndairenensis	2983_105081	t	Ndairenensis	2985_82436	h	1
Ndairenensis	3709_14438	t	Ndairenensis	3710_173942	t	1
Scerevisiae	3709_14433	t	Scerevisiae	3710_173954	t	1
Knaganishii	3709_14428	t	Knaganishii	3710_173938	t	1
Kafricana	3709_14427	t	Kafricana	3710_173935	t	1
Knaganishii	3709_14415	t	Knaganishii	3710_173939	t	1
Kafricana	3709_14414	t	Kafricana	3710_173936	t	1
Cglabrata	3709_14410	t	Cglabrata	3710_173924	t	1
Knaganishii	334_86170	t	Knaganishii	339_138636	h	1
Cglabrata	125_120786	t	Cglabrata	129_116318	t	1
Ndairenensis	978_65776	h	Ndairenensis	4052_188433	h	1
Ndairenensis	498_21307	t	Ndairenensis	500_74175	t	1
Scerevisiae	498_21302	t	Scerevisiae	500_74170	t	1
Knaganishii	498_21297	t	Knaganishii	500_74134	t	1
Kafricana	498_21296	t	Kafricana	500_74156	t	1
Knaganishii	4047_201498	t	Knaganishii	4048_64536	h	1
Ndairenensis	4047_201485	t	Ndairenensis	4048_64539	h	1
Cglabrata	4047_201475	t	Cglabrata	4048_64525	h	1
Kafricana	4047_201464	t	Kafricana	4048_64535	h	1
Scerevisiae	4047_201459	t	Scerevisiae	4048_64518	h	1
Scerevisiae	430_177558	t	Scerevisiae	4333_90937	t	1
Ndairenensis	3692_120086	t	Ndairenensis	3713_100523	h	1
Ndairenensis	3148_26992	h	Ndairenensis	4337_233843	h	1
Cglabrata	3148_26973	h	Cglabrata	4337_233855	h	1
Knaganishii	3538_103741	t	Knaganishii	3539_171809	t	1
Kafricana	3538_103740	t	Kafricana	3539_171808	t	1
Ndairenensis	3538_103730	t	Ndairenensis	3539_171797	t	1
Scerevisiae	3538_103725	t	Scerevisiae	3539_171804	t	1
Cglabrata	3538_103724	t	Cglabrata	3539_171821	t	1
Kafricana	1509_38191	h	Kafricana	3300_2737	t	1
Knaganishii	1260_142079	h	Knaganishii	1262_148449	t	1
Cglabrata	1260_142074	h	Cglabrata	1262_148435	t	1
Ndairenensis	1260_142061	h	Ndairenensis	1262_148452	t	1
Kafricana	1260_142053	h	Kafricana	1262_148448	t	1
Ndairenensis	684_63614	t	Ndairenensis	2376_105383	h	1
Knaganishii	684_63605	t	Knaganishii	2376_105372	h	1
Cglabrata	684_63600	t	Cglabrata	2376_105367	h	1
Kafricana	684_63584	t	Kafricana	2376_105380	h	1
Kafricana	203_58928	t	Kafricana	205_136266	h	1
Scerevisiae	203_58911	t	Scerevisiae	205_136286	h	1
Cglabrata	4844_123712	h	Cglabrata	4845_9576	t	1
Knaganishii	1275_117991	t	Knaganishii	2281_11115	t	1
Ndairenensis	1275_117982	t	Ndairenensis	2281_11118	t	1
Kafricana	1275_117979	t	Kafricana	2281_11114	t	1
Cglabrata	1275_117965	t	Cglabrata	2281_11111	t	1
Kafricana	2968_197929	t	Kafricana	4353_126934	t	1
Knaganishii	148_15544	t	Knaganishii	149_167280	h	1
Kafricana	148_15543	t	Kafricana	149_167279	h	1
Scerevisiae	148_15540	t	Scerevisiae	149_167288	h	1
Cglabrata	148_15539	t	Cglabrata	149_167287	h	1
Knaganishii	173_136555	h	Knaganishii	4889_197343	h	1
Kafricana	173_136539	h	Kafricana	4889_197342	h	1
Ndairenensis	173_136528	h	Ndairenensis	4889_197346	h	1
Scerevisiae	658_40409	t	Scerevisiae	660_207238	t	1
Scerevisiae	3057_64751	t	Scerevisiae	3058_18126	t	1
Ndairenensis	3897_142292	t	Ndairenensis	3898_86802	t	1
Knaganishii	3897_142289	t	Knaganishii	3898_86799	t	1
Kafricana	3897_142288	t	Kafricana	3898_86798	t	1
node_10	3897_142287	t	node_10	3898_86797	t	1
Scerevisiae	3897_142285	t	Scerevisiae	3898_86795	t	1
Cglabrata	3897_142284	t	Cglabrata	3898_86794	t	1
Ndairenensis	1563_208817	t	Ndairenensis	1564_115934	t	1
Knaganishii	1563_208814	t	Knaganishii	1564_115925	t	1
Kafricana	1563_208813	t	Kafricana	1564_115924	t	1
Scerevisiae	1563_208810	t	Scerevisiae	1564_115939	t	1
Cglabrata	1563_208809	t	Cglabrata	1564_115929	t	1
Ndairenensis	1499_130261	t	Ndairenensis	1500_190498	t	1
Knaganishii	1499_130258	t	Knaganishii	1500_190482	t	1
Kafricana	1499_130257	t	Kafricana	1500_190490	t	1
Scerevisiae	1499_130254	t	Scerevisiae	1500_190474	t	1
Ndairenensis	437_46849	t	Ndairenensis	1644_70134	h	1
Knaganishii	437_46846	t	Knaganishii	1644_70151	h	1
Kafricana	437_46845	t	Kafricana	1644_70131	h	1
Scerevisiae	437_46842	t	Scerevisiae	1644_70156	h	1
Ndairenensis	207_88791	h	Ndairenensis	208_130816	h	1
Knaganishii	207_88788	h	Knaganishii	208_130813	h	1
Kafricana	207_88787	h	Kafricana	208_130812	h	1
node_10	207_88786	h	node_10	208_130811	h	1
node_9	207_88785	h	node_9	208_130810	h	1
Scerevisiae	207_88784	h	Scerevisiae	208_130809	h	1
Cglabrata	207_88783	h	Cglabrata	208_130808	h	1
node_8	207_88782	h	node_8	208_130807	h	1
Ndairenensis	1298_41356	h	Ndairenensis	2164_35658	h	1
Kafricana	2304_100947	h	Kafricana	2571_189981	h	1
Knaganishii	1355_10283	t	Knaganishii	1357_119651	t	1
Knaganishii	278_81632	t	Knaganishii	2789_214899	t	1
Kafricana	278_81631	t	Kafricana	2789_214933	t	1
Knaganishii	1242_147359	h	Knaganishii	3061_171657	t	1
Ndairenensis	1242_147342	h	Ndairenensis	3061_171689	t	1
Kafricana	1242_147339	h	Kafricana	3061_171701	t	1
Cglabrata	2706_14721	h	Cglabrata	2707_154587	t	1
Knaganishii	2706_14713	h	Knaganishii	2707_154592	t	1
Ndairenensis	2706_14697	h	Ndairenensis	2707_154607	t	1
Kafricana	2706_14689	h	Kafricana	2707_154618	t	1
Scerevisiae	2706_14684	h	Scerevisiae	2707_154602	t	1
Knaganishii	512_210525	h	Knaganishii	1611_213912	h	1
Kafricana	512_210506	h	Kafricana	1611_213892	h	1
Ndairenensis	2546_187918	t	Ndairenensis	2557_147574	h	1
Knaganishii	2546_187915	t	Knaganishii	2557_147571	h	1
Kafricana	2546_187914	t	Kafricana	2557_147570	h	1
node_10	2546_187913	t	node_10	2557_147569	h	1
Scerevisiae	2546_187911	t	Scerevisiae	2557_147567	h	1
Cglabrata	2546_187910	t	Cglabrata	2557_147566	h	1
Ndairenensis	1007_85035	h	Ndairenensis	4046_42122	t	1
Knaganishii	252_130604	h	Knaganishii	3641_34106	h	1
Kafricana	252_130603	h	Kafricana	3641_34105	h	1
Knaganishii	220_74592	t	Knaganishii	222_42761	h	1
Kafricana	220_74576	t	Kafricana	222_42760	h	1
Cglabrata	4126_103265	h	Cglabrata	4155_202244	h	1
Knaganishii	1299_100331	h	Knaganishii	3943_210113	h	1
Scerevisiae	1010_71926	t	Scerevisiae	4313_209688	t	1
Knaganishii	2256_206046	t	Knaganishii	3298_153753	h	1
Kafricana	2256_206045	t	Kafricana	3298_153733	h	1
Scerevisiae	1410_150703	t	Scerevisiae	1411_96919	h	1
Cglabrata	1410_150694	t	Cglabrata	1411_96918	h	1
Scerevisiae	1742_44059	t	Scerevisiae	1753_201428	t	1
Knaganishii	1742_44054	t	Knaganishii	1753_201432	t	1
Cglabrata	1742_44047	t	Cglabrata	1753_201427	t	1
Kafricana	1742_44035	t	Kafricana	1753_201431	t	1
Ndairenensis	1742_44012	t	Ndairenensis	1753_201435	t	1
Knaganishii	3001_226471	h	Knaganishii	3761_128472	t	1
Kafricana	3001_226470	h	Kafricana	3761_128466	t	1
Kafricana	2165_225562	h	Kafricana	3644_107330	h	1
Scerevisiae	1332_15294	t	Scerevisiae	1333_75129	t	1
Cglabrata	1332_15293	t	Cglabrata	1333_75128	t	1
Ndairenensis	1332_15288	t	Ndairenensis	1333_75118	t	1
Knaganishii	1332_15285	t	Knaganishii	1333_75134	t	1
Kafricana	1332_15284	t	Kafricana	1333_75115	t	1
Kafricana	2146_233550	h	Kafricana	2147_168378	t	1
Scerevisiae	2146_233547	h	Scerevisiae	2147_168363	t	1
Cglabrata	2146_233546	h	Cglabrata	2147_168362	t	1
Knaganishii	1943_34778	h	Knaganishii	1944_130383	t	1
Scerevisiae	1943_34773	h	Scerevisiae	1944_130390	t	1
Ndairenensis	1943_34769	h	Ndairenensis	1944_130386	t	1
Cglabrata	1943_34764	h	Cglabrata	1944_130406	t	1
Knaganishii	0_165085	t	Knaganishii	235_28626	h	1
Ndairenensis	0_165069	t	Ndairenensis	235_28606	h	1
Knaganishii	4551_195940	h	Knaganishii	4670_19300	t	1
Scerevisiae	4551_195935	h	Scerevisiae	4670_19356	t	1
Scerevisiae	4551_195934	h	Scerevisiae	4670_19357	t	1
Cglabrata	4551_195932	h	Cglabrata	4670_19345	t	1
Ndairenensis	4551_195924	h	Ndairenensis	4670_19318	t	1
Knaganishii	4551_195921	h	Knaganishii	4670_19299	t	1
Kafricana	4551_195920	h	Kafricana	4670_19313	t	1
Kafricana	4551_195919	h	Kafricana	4670_19331	t	1
Cglabrata	776_207761	t	Cglabrata	3949_8257	h	1
Ndairenensis	1811_43296	h	Ndairenensis	1812_91613	h	1
Knaganishii	1811_43293	h	Knaganishii	1812_91604	h	1
Kafricana	1811_43292	h	Kafricana	1812_91603	h	1
Scerevisiae	1811_43289	h	Scerevisiae	1812_91608	h	1
Cglabrata	1811_43288	h	Cglabrata	1812_91599	h	1
Knaganishii	198_99388	h	Knaganishii	1404_150465	t	1
Scerevisiae	198_99383	h	Scerevisiae	1404_150427	t	1
Kafricana	198_99342	h	Kafricana	1404_150444	t	1
Ndairenensis	4427_224062	h	Ndairenensis	4431_221864	h	1
Knaganishii	4427_224059	h	Knaganishii	4431_221891	h	1
Cglabrata	4427_224055	h	Cglabrata	4431_221852	h	1
Kafricana	4427_224046	h	Kafricana	4431_221890	h	1
Scerevisiae	4427_224041	h	Scerevisiae	4431_221877	h	1
Scerevisiae	938_34536	t	Scerevisiae	939_144602	h	1
Ndairenensis	1925_175773	t	Ndairenensis	2015_54511	t	1
Kafricana	1925_175769	t	Kafricana	2015_54507	t	1
Ndairenensis	3359_143124	t	Ndairenensis	3360_145483	t	1
Kafricana	3359_143121	t	Kafricana	3360_145492	t	1
Scerevisiae	3359_143117	t	Scerevisiae	3360_145488	t	1
Knaganishii	1942_59913	t	Knaganishii	1953_143979	h	1
Kafricana	1942_59912	t	Kafricana	1953_143987	h	1
Ndairenensis	1942_59904	t	Ndairenensis	1953_143990	h	1
Scerevisiae	1942_59899	t	Scerevisiae	1953_143983	h	1
Cglabrata	3433_135792	t	Cglabrata	4999_101229	h	1
Kafricana	1798_45854	t	Kafricana	1799_217372	t	1
Ndairenensis	1798_45843	t	Ndairenensis	1799_217362	t	1
Knaganishii	1798_45840	t	Knaganishii	1799_217373	t	1
Scerevisiae	1798_45836	t	Scerevisiae	1799_217357	t	1
Knaganishii	1459_230127	h	Knaganishii	1490_216761	h	1
Knaganishii	1786_81810	h	Knaganishii	4904_36880	h	1
Kafricana	1786_81809	h	Kafricana	4904_36864	h	1
Scerevisiae	1786_81779	h	Scerevisiae	4904_36851	h	1
Scerevisiae	3122_182696	t	Scerevisiae	3126_185138	h	1
Scerevisiae	1638_57858	t	Scerevisiae	4866_145011	t	1
Cglabrata	1638_57830	t	Cglabrata	4866_145010	t	1
Kafricana	1547_56443	h	Kafricana	4240_99410	t	1
Cglabrata	1547_56430	h	Cglabrata	4240_99430	t	1
Scerevisiae	901_201671	t	Scerevisiae	902_119590	t	1
Cglabrata	901_201655	t	Cglabrata	902_119606	t	1
Ndairenensis	3499_93551	h	Ndairenensis	3852_33594	t	1
Knaganishii	3499_93548	h	Knaganishii	3852_33591	t	1
Kafricana	3499_93547	h	Kafricana	3852_33590	t	1
node_10	3499_93546	h	node_10	3852_33589	t	1
Cglabrata	3499_93544	h	Cglabrata	3852_33586	t	1
node_7	3499_93541	h	node_7	3852_33584	t	1
Cglabrata	1293_33735	h	Cglabrata	1294_37212	h	1
Ndairenensis	1293_33729	h	Ndairenensis	1294_37198	h	1
Knaganishii	1293_33726	h	Knaganishii	1294_37186	h	1
Ndairenensis	2588_211604	h	Ndairenensis	2589_96159	t	1
Scerevisiae	2588_211597	h	Scerevisiae	2589_96170	t	1
Cglabrata	2457_221825	t	Cglabrata	3363_158982	t	1
Ndairenensis	1028_3884	h	Ndairenensis	1029_23915	t	1
Knaganishii	1028_3881	h	Knaganishii	1029_23905	t	1
Kafricana	1028_3880	h	Kafricana	1029_23912	t	1
Scerevisiae	1028_3877	h	Scerevisiae	1029_23900	t	1
Cglabrata	1028_3876	h	Cglabrata	1029_23883	t	1
Scerevisiae	135_137822	t	Scerevisiae	136_62073	t	1
Cglabrata	1798_45835	h	Cglabrata	2579_47985	t	1
Scerevisiae	4887_53946	h	Scerevisiae	4888_97602	h	1
Kafricana	1348_54101	h	Kafricana	2859_135489	h	1
Scerevisiae	1300_187130	h	Scerevisiae	1301_203071	t	1
Cglabrata	1300_187116	h	Cglabrata	1301_203070	t	1
Scerevisiae	2310_133210	t	Scerevisiae	2311_87321	h	1
Cglabrata	2310_133209	t	Cglabrata	2311_87340	h	1
Knaganishii	2310_133196	t	Knaganishii	2311_87326	h	1
Ndairenensis	606_86413	t	Ndairenensis	607_140123	t	1
Knaganishii	606_86410	t	Knaganishii	607_140120	t	1
Kafricana	606_86409	t	Kafricana	607_140119	t	1
node_10	606_86408	t	node_10	607_140118	t	1
Scerevisiae	606_86406	t	Scerevisiae	607_140116	t	1
Cglabrata	606_86402	t	Cglabrata	607_140115	t	1
Cglabrata	278_81627	t	Cglabrata	281_214859	t	1
Scerevisiae	4869_1025	h	Scerevisiae	4870_184318	h	1
Kafricana	3365_21801	h	Kafricana	4246_22915	h	1
Ndairenensis	2913_121847	t	Ndairenensis	4792_160846	h	1
Scerevisiae	2913_121840	t	Scerevisiae	4792_160796	h	1
Ndairenensis	3409_88699	t	Ndairenensis	3662_58144	t	1
Ndairenensis	490_36710	h	Ndairenensis	804_183052	t	1
Kafricana	490_36707	h	Kafricana	804_183049	t	1
node_9	490_36704	h	node_9	804_183046	t	1
Scerevisiae	490_36703	h	Scerevisiae	804_183045	t	1
Ndairenensis	4143_180391	t	Ndairenensis	4145_27975	t	1
Knaganishii	4143_180388	t	Knaganishii	4145_27972	t	1
Kafricana	4143_180387	t	Kafricana	4145_27971	t	1
node_10	4143_180386	t	node_10	4145_27970	t	1
node_9	4143_180385	t	node_9	4145_27969	t	1
Scerevisiae	4143_180384	t	Scerevisiae	4145_27968	t	1
Cglabrata	4143_180383	t	Cglabrata	4145_27967	t	1
node_8	4143_180382	t	node_8	4145_27966	t	1
Ndairenensis	2072_30488	h	Ndairenensis	3963_224273	t	1
Knaganishii	2072_30485	h	Knaganishii	3963_224287	t	1
Kafricana	2072_30484	h	Kafricana	3963_224270	t	1
Scerevisiae	2072_30481	h	Scerevisiae	3963_224282	t	1
Scerevisiae	1364_229282	t	Scerevisiae	1365_59265	h	1
Ndairenensis	3227_233704	t	Ndairenensis	3237_219693	t	1
Scerevisiae	3227_233699	t	Scerevisiae	3237_219700	t	1
Knaganishii	3227_233695	t	Knaganishii	3237_219705	t	1
Kafricana	3227_233694	t	Kafricana	3237_219704	t	1
Cglabrata	3227_233690	t	Cglabrata	3237_219688	t	1
Ndairenensis	3487_14223	h	Ndairenensis	3489_117108	t	1
Knaganishii	3487_14220	h	Knaganishii	3489_117092	t	1
Kafricana	3487_14219	h	Kafricana	3489_117105	t	1
Scerevisiae	3487_14216	h	Scerevisiae	3489_117101	t	1
Cglabrata	3487_14215	h	Cglabrata	3489_117087	t	1
Ndairenensis	2830_30687	t	Ndairenensis	2841_37636	t	1
Knaganishii	2830_30684	t	Knaganishii	2841_37633	t	1
Kafricana	2830_30683	t	Kafricana	2841_37632	t	1
Scerevisiae	2830_30680	t	Scerevisiae	2841_37629	t	1
Cglabrata	2830_30679	t	Cglabrata	2841_37618	t	1
Ndairenensis	1582_92897	h	Ndairenensis	1583_139114	t	1
Knaganishii	1582_92894	h	Knaganishii	1583_139111	t	1
Kafricana	1582_92893	h	Kafricana	1583_139110	t	1
node_10	1582_92892	h	node_10	1583_139109	t	1
Cglabrata	1582_92890	h	Cglabrata	1583_139106	t	1
Scerevisiae	1582_92881	h	Scerevisiae	1583_139107	t	1
Scerevisiae	1463_56500	h	Scerevisiae	1464_225986	t	1
Kafricana	1463_56477	h	Kafricana	1464_225989	t	1
Cglabrata	4328_203161	t	Cglabrata	4344_117656	t	1
Cglabrata	1242_147354	h	Cglabrata	1243_42308	h	1
Scerevisiae	540_103371	t	Scerevisiae	1597_7707	h	1
Ndairenensis	540_103350	t	Ndairenensis	1597_7721	h	1
Kafricana	540_103347	t	Kafricana	1597_7711	h	1
Kafricana	523_211881	t	Kafricana	1607_58011	h	1
Scerevisiae	523_211871	t	Scerevisiae	1607_58007	h	1
Ndairenensis	113_230615	t	Ndairenensis	114_108592	t	1
Scerevisiae	113_230610	t	Scerevisiae	114_108587	t	1
Cglabrata	2130_101169	t	Cglabrata	2837_34665	h	1
Knaganishii	1169_188378	t	Knaganishii	1873_155611	h	1
Cglabrata	1169_188369	t	Cglabrata	1873_155606	h	1
Ndairenensis	1169_188347	t	Ndairenensis	1873_155593	h	1
Scerevisiae	1646_108721	t	Scerevisiae	4821_132309	h	1
Cglabrata	1646_108711	t	Cglabrata	4821_132308	h	1
Kafricana	2131_84291	t	Kafricana	3176_2770	h	1
Ndairenensis	4954_170233	h	Ndairenensis	4955_183425	h	1
Knaganishii	4954_170230	h	Knaganishii	4955_183422	h	1
Kafricana	4954_170229	h	Kafricana	4955_183421	h	1
Scerevisiae	4954_170226	h	Scerevisiae	4955_183434	h	1
Knaganishii	2949_86552	h	Knaganishii	3861_92972	h	1
Kafricana	2949_86551	h	Kafricana	3861_92971	h	1
Kafricana	476_99736	t	Kafricana	2682_207051	t	1
Knaganishii	476_99704	t	Knaganishii	2682_207052	t	1
Ndairenensis	3076_108016	t	Ndairenensis	3077_113609	h	1
Kafricana	3076_108012	t	Kafricana	3077_113606	h	1
Cglabrata	3076_108001	t	Cglabrata	3077_113595	h	1
Scerevisiae	411_175227	t	Scerevisiae	1900_215826	t	1
Cglabrata	411_175224	t	Cglabrata	1900_215825	t	1
Knaganishii	411_175206	t	Knaganishii	1900_215831	t	1
Kafricana	411_175166	t	Kafricana	1900_215830	t	1
Cglabrata	2491_67974	t	Cglabrata	2502_176638	h	1
Ndairenensis	2491_67964	t	Ndairenensis	2502_176627	h	1
Knaganishii	2491_67961	t	Knaganishii	2502_176624	h	1
Kafricana	2491_67960	t	Kafricana	2502_176623	h	1
node_10	2491_67959	t	node_10	2502_176622	h	1
node_9	2491_67958	t	node_9	2502_176621	h	1
Scerevisiae	2491_67957	t	Scerevisiae	2502_176620	h	1
Knaganishii	628_143150	t	Knaganishii	4761_98160	h	1
Cglabrata	2397_168806	t	Cglabrata	4965_5822	t	1
Ndairenensis	3499_93551	t	Ndairenensis	3501_67402	t	1
Knaganishii	3499_93548	t	Knaganishii	3501_67385	t	1
Kafricana	3499_93547	t	Kafricana	3501_67384	t	1
Cglabrata	3499_93544	t	Cglabrata	3501_67396	t	1
Scerevisiae	3432_113326	t	Scerevisiae	3433_135810	h	1
Cglabrata	3432_113294	t	Cglabrata	3433_135792	h	1
Ndairenensis	2930_1273	t	Ndairenensis	2931_45466	h	1
Scerevisiae	2930_1268	t	Scerevisiae	2931_45472	h	1
Knaganishii	2930_1263	t	Knaganishii	2931_45463	h	1
Kafricana	2930_1262	t	Kafricana	2931_45462	h	1
Scerevisiae	4469_19619	t	Scerevisiae	4470_73391	t	1
Cglabrata	4469_19618	t	Cglabrata	4470_73378	t	1
Knaganishii	4431_221891	t	Knaganishii	4436_118279	t	1
Knaganishii	2526_212646	h	Knaganishii	3522_85455	t	1
Kafricana	2526_212645	h	Kafricana	3522_85454	t	1
Cglabrata	293_20560	t	Cglabrata	2299_24909	t	1
Cglabrata	2980_13167	t	Cglabrata	4251_81913	h	1
Knaganishii	1099_41840	h	Knaganishii	4131_225228	t	1
Kafricana	1099_41839	h	Kafricana	4131_225227	t	1
Scerevisiae	4275_222313	h	Scerevisiae	4277_234447	t	1
Cglabrata	4275_222277	h	Cglabrata	4277_234446	t	1
Kafricana	1386_171296	h	Kafricana	4889_197349	t	1
Knaganishii	1386_171288	h	Knaganishii	4889_197350	t	1
Cglabrata	1386_171282	h	Cglabrata	4889_197338	t	1
Ndairenensis	1386_171274	h	Ndairenensis	4889_197353	t	1
Scerevisiae	3730_86589	t	Scerevisiae	3731_216065	t	1
Cglabrata	3730_86588	t	Cglabrata	3731_216080	t	1
Kafricana	1170_148626	t	Kafricana	1873_155588	t	1
Knaganishii	1170_148594	t	Knaganishii	1873_155611	t	1
Cglabrata	3702_57294	t	Cglabrata	4592_199464	t	1
Ndairenensis	3702_57260	t	Ndairenensis	4592_199472	t	1
Ndairenensis	4562_20349	t	Ndairenensis	4689_166391	h	1
Cglabrata	4562_20344	t	Cglabrata	4689_166395	h	1
Kafricana	4562_20310	t	Kafricana	4689_166378	h	1
Knaganishii	2417_232179	t	Knaganishii	2418_43518	h	1
Kafricana	2417_232178	t	Kafricana	2418_43517	h	1
Scerevisiae	2417_232174	t	Scerevisiae	2418_43514	h	1
Ndairenensis	2417_232170	t	Ndairenensis	2418_43521	h	1
Cglabrata	2417_232165	t	Cglabrata	2418_43507	h	1
Cglabrata	2496_12673	t	Cglabrata	2497_71247	t	1
Scerevisiae	2496_12612	t	Scerevisiae	2497_71248	t	1
Scerevisiae	2980_13181	h	Scerevisiae	2981_95213	h	1
Knaganishii	2408_189940	h	Knaganishii	2409_125492	h	1
Kafricana	2408_189939	h	Kafricana	2409_125491	h	1
Scerevisiae	2408_189936	h	Scerevisiae	2409_125488	h	1
Cglabrata	2408_189935	h	Cglabrata	2409_125487	h	1
node_8	2408_189934	h	node_8	2409_125486	h	1
Scerevisiae	165_187086	t	Scerevisiae	166_120241	h	1
Cglabrata	1124_62677	t	Cglabrata	1125_104674	h	1
Ndairenensis	1124_62668	t	Ndairenensis	1125_104669	h	1
Knaganishii	1124_62658	t	Knaganishii	1125_104695	h	1
Scerevisiae	1124_62649	t	Scerevisiae	1125_104664	h	1
