CAGL0A00165g CAGL0A00187g
TDEL0C01220 TDEL0C01230
TDEL0C01230 TDEL0C01240
TDEL0C01240 TDEL0C01250
TDEL0C01250 TDEL0C01260
TDEL0C01260 TDEL0C01270
TDEL0C01270 TDEL0C01280
TDEL0C01280 TDEL0C01290
TDEL0C01290 TDEL0C01300
TDEL0C01300 TDEL0C01310
TDEL0C01310 TDEL0C01320
TDEL0C01320 TDEL0C01330
TDEL0C01330 TDEL0C01340
TDEL0C01340 TDEL0C01350
TDEL0C01350 TDEL0C01360
TDEL0C01360 TDEL0C01370
TDEL0C01370 TDEL0C01380
TDEL0C01380 TDEL0C01390
TDEL0C01390 TDEL0C01400
TDEL0C01400 TDEL0C01410
TDEL0C01410 TDEL0C01420
TDEL0C01420 TDEL0C01430
TDEL0C01430 TDEL0C01440
TDEL0C01440 TDEL0C01450
TDEL0C01450 TDEL0C01460
TDEL0C01460 TDEL0C01470
TDEL0C01470 TDEL0C01480
TDEL0C01480 TDEL0C01490
TDEL0C01490 TDEL0C01500
TDEL0C01500 TDEL0C01510
TDEL0C01510 TDEL0C01520
TDEL0C01520 TDEL0C01530
TDEL0C01530 TDEL0C01540
TDEL0C01540 TDEL0C01550
TDEL0C01550 TDEL0C01560
TDEL0C01560 TDEL0C01570
TDEL0C01570 TDEL0C01580
TDEL0C01580 TDEL0C01590
TDEL0C01590 TDEL0C01600
TDEL0C01600 TDEL0C01610
TDEL0C01610 TDEL0C01620
TDEL0C01620 TDEL0C01630
TDEL0C01630 TDEL0C01640
TDEL0C01640 TDEL0C01650
TDEL0C01650 TDEL0C01660
TDEL0C01660 TDEL0C01670
TDEL0C01670 TDEL0C01680 overlap
TDEL0C01680 TDEL0C01690
TDEL0C01690 TDEL0C01700
TDEL0C01700 TDEL0C01710
TDEL0C01710 TDEL0C01720
TDEL0C01720 TDEL0C01730
TDEL0C01730 TDEL0C01740
TDEL0C01740 TDEL0C01750
TDEL0C01750 TDEL0C01760
TDEL0C01760 TDEL0C01770
TDEL0C01770 TDEL0C01780
TDEL0C01780 TDEL0C01790
TDEL0C01790 TDEL0C01800
TDEL0C01800 TDEL0C01810
TDEL0C01810 TDEL0C01820
TDEL0C01820 TDEL0C01830
TDEL0C01830 TDEL0C01840
TDEL0C01840 TDEL0C01850
TDEL0C01850 TDEL0C01860
TDEL0C01860 TDEL0C01870
TDEL0C01870 TDEL0C01880
TDEL0C01880 TDEL0C01890
TDEL0C01890 TDEL0C01900
TDEL0C01900 TDEL0C01910
TDEL0C01910 TDEL0C01920
TDEL0C01920 TDEL0C01930
TDEL0C01930 TDEL0C01940
TDEL0C01940 TDEL0C01950
TDEL0C01950 TDEL0C01960
TDEL0C01960 TDEL0C01970
TDEL0C01970 TDEL0C01980
TDEL0C01980 TDEL0C01990
TDEL0C01990 TDEL0C02000
TDEL0C02000 TDEL0C02010
TDEL0C02010 TDEL0C02020
TDEL0C02020 TDEL0C02030
TDEL0C02030 TDEL0C02040
TDEL0C02040 TDEL0C02050
TDEL0C02050 TDEL0C02060
TDEL0C02060 TDEL0C02070
TDEL0C02070 TDEL0C02080
TDEL0C02080 TDEL0C02090
TDEL0C02090 TDEL0C02100
TDEL0C02100 TDEL0C02110
TDEL0C02110 TDEL0C02120
TDEL0C02120 TDEL0C02130
TDEL0C02130 TDEL0C02140
TDEL0C02140 TDEL0C02150
TDEL0C02150 TDEL0C02160
TDEL0C02160 TDEL0C02170
TDEL0C02170 TDEL0C02180
TDEL0C02180 TDEL0C02190
TDEL0C02190 TDEL0C02200
TDEL0C02200 TDEL0C02210
TDEL0C02210 TDEL0C02220
TDEL0C02220 TDEL0C02230
TDEL0C02230 TDEL0C02240
TDEL0C02240 TDEL0C02250
TDEL0C02250 TDEL0C02260
TDEL0C02260 TDEL0C02270
TDEL0C02270 TDEL0C02280
TDEL0C02280 TDEL0C02290
TDEL0C02290 TDEL0C02300
TDEL0C02300 TDEL0C02310
TDEL0C02310 TDEL0C02320
TDEL0C02320 TDEL0C02330
TDEL0C02330 TDEL0C02340
TDEL0C02340 TDEL0C02350
TDEL0C02350 TDEL0C02360
TDEL0C02360 TDEL0C02370
TDEL0C02370 TDEL0C02380
TDEL0C02380 TDEL0C02390
TDEL0C02390 TDEL0C02400
TDEL0C02400 TDEL0C02410
TDEL0C02410 TDEL0C02420
TDEL0C02420 TDEL0C02430
TDEL0C02430 TDEL0C02440
TDEL0C02440 TDEL0C02450
TDEL0C02450 TDEL0C02460
TDEL0C02460 TDEL0C02470
TDEL0C02470 TDEL0C02480 overlap
TDEL0C02480 TDEL0C02490
TDEL0C02490 TDEL0C02500
TDEL0C02500 TDEL0C02510
TDEL0C02510 TDEL0C02520
TDEL0C02520 TDEL0C02530
TDEL0C02530 TDEL0C02540
TDEL0C02540 TDEL0C02550
TDEL0C02550 TDEL0C02560
TDEL0C02560 TDEL0C02570
TDEL0C02570 TDEL0C02580
TDEL0C02580 TDEL0C02590
TDEL0C02590 TDEL0C02600
TDEL0C02600 TDEL0C02610
TDEL0C02610 TDEL0C02620
TDEL0C02620 TDEL0C02630
TDEL0C02630 TDEL0C02640
TDEL0C02640 TDEL0C02650
TDEL0C02650 TDEL0C02660
TDEL0C02660 TDEL0C02670
TDEL0C02670 TDEL0C02680
TDEL0C02680 TDEL0C02690
TDEL0C02690 TDEL0C02700
TDEL0C02700 TDEL0C02710
TDEL0C02710 TDEL0C02720
TDEL0C02720 TDEL0C02730
TDEL0C02730 TDEL0C02740
TDEL0C02740 TDEL0C02750
TDEL0C02750 TDEL0C02760
TDEL0C02760 TDEL0C02770
TDEL0C02770 TDEL0C02780
TDEL0C02780 TDEL0C02790
TDEL0C02790 TDEL0C02800
TDEL0C02800 TDEL0C02810
TDEL0C02810 TDEL0C02820
TDEL0C02820 TDEL0C02830
TDEL0C02830 TDEL0C02840
TDEL0C02840 TDEL0C02850
TDEL0C02850 TDEL0C02860
TDEL0C02860 TDEL0C02870
TDEL0C02870 TDEL0C02880
TDEL0C02880 TDEL0C02890
TDEL0C02890 TDEL0C02900
TDEL0C02900 TDEL0C02910
TDEL0C02910 TDEL0C02920
TDEL0C02920 TDEL0C02930
TDEL0C02930 TDEL0C02940
TDEL0C02940 TDEL0C02950
TDEL0C02950 TDEL0C02960
TDEL0C02960 TDEL0C02970
TDEL0C02970 TDEL0C02980
TDEL0C02980 TDEL0C02990
TDEL0C02990 TDEL0C03000
TDEL0C03000 TDEL0C03010
TDEL0C03010 TDEL0C03020
TDEL0C03020 TDEL0C03030
TDEL0C03030 TDEL0C03040
TDEL0C03040 TDEL0C03050
TDEL0C03050 TDEL0C03060
TDEL0C03060 TDEL0C03070
TDEL0C03070 TDEL0C03080
TDEL0C03080 TDEL0C03090
TDEL0C03090 TDEL0C03100
TDEL0C03100 TDEL0C03110
TDEL0C03110 TDEL0C03120
TDEL0C03120 TDEL0C03130
TDEL0C03130 TDEL0C03140
TDEL0C03140 TDEL0C03150
TDEL0C03150 TDEL0C03160
TDEL0C03160 TDEL0C03170
TDEL0C03170 TDEL0C03180
TDEL0C03180 TDEL0C03190
TDEL0C03190 TDEL0C03200
TDEL0C03200 TDEL0C03210
TDEL0C03210 TDEL0C03220
TDEL0C03220 TDEL0C03230
TDEL0C03230 TDEL0C03240
TDEL0C03240 TDEL0C03250
TDEL0C03250 TDEL0C03260
TDEL0C03260 TDEL0C03270
TDEL0C03270 TDEL0C03280
TDEL0C03280 TDEL0C03290
TDEL0C03290 TDEL0C03300
TDEL0C03300 TDEL0C03310
TDEL0C03310 TDEL0C03320
TDEL0C03320 TDEL0C03330
TDEL0C03330 TDEL0C03340
TDEL0C03340 TDEL0C03350
TDEL0C03350 TDEL0C03360
TDEL0C03360 TDEL0C03370
TDEL0C03370 TDEL0C03380
TDEL0C03380 TDEL0C03390
TDEL0C03390 TDEL0C03400
TDEL0C03400 TDEL0C03410
TDEL0C03410 TDEL0C03420
TDEL0C03420 TDEL0C03430
TDEL0C03430 TDEL0C03440
TDEL0C03440 TDEL0C03450
TDEL0C03450 TDEL0C03460
TDEL0C03460 TDEL0C03470
TDEL0C03470 TDEL0C03480
TDEL0C03480 TDEL0C03490
TDEL0C03490 TDEL0C03500
TDEL0C03500 TDEL0C03510
TDEL0C03510 TDEL0C03520
TDEL0C03520 TDEL0C03530
TDEL0C03530 TDEL0C03540
TDEL0C03540 TDEL0C03550
TDEL0C03550 TDEL0C03560
TDEL0C03560 TDEL0C03570
TDEL0C03570 TDEL0C03580
TDEL0C03580 TDEL0C03590
TDEL0C03590 TDEL0C03600
TDEL0C03600 TDEL0C03610
TDEL0C03610 TDEL0C03620
TDEL0C03620 TDEL0C03630
TDEL0C03630 TDEL0C03640
TDEL0C03640 TDEL0C03650
TDEL0C03650 TDEL0C03660
TDEL0C03660 TDEL0C03670
TDEL0C03670 TDEL0C03680
TDEL0C03680 TDEL0C03690
TDEL0C03690 TDEL0C03700
TDEL0C03700 TDEL0C03710
TDEL0C03710 TDEL0C03720
TDEL0C03720 TDEL0C03730
TDEL0C03730 TDEL0C03740
TDEL0C03740 TDEL0C03750
TDEL0C03750 TDEL0C03760
TDEL0C03760 TDEL0C03770
TDEL0C03770 TDEL0C03780
TDEL0C03780 TDEL0C03790
TDEL0C03790 TDEL0C03800
TDEL0C03800 TDEL0C03810
TDEL0C03810 TDEL0C03820
TDEL0C03820 TDEL0C03830
TDEL0C03830 TDEL0C03840
TDEL0C03840 TDEL0C03850
TDEL0C03850 TDEL0C03860 overlap
TDEL0C03860 TDEL0C03870
TDEL0C03870 TDEL0C03880
TDEL0C03880 TDEL0C03890
TDEL0C03890 TDEL0C03900
TDEL0C03900 TDEL0C03910
TDEL0C03910 TDEL0C03920
TDEL0C03920 TDEL0C03930
TDEL0C03930 TDEL0C03940
TDEL0C03940 TDEL0C03950
TDEL0C03950 TDEL0C03960
TDEL0C03960 TDEL0C03970
TDEL0C03970 TDEL0C03980
TDEL0C03980 TDEL0C03990
TDEL0C03990 TDEL0C04000
TDEL0C04000 TDEL0C04010
TDEL0C04010 TDEL0C04020
TDEL0C04020 TDEL0C04030
TDEL0C04030 TDEL0C04040
TDEL0C04040 TDEL0C04050
TDEL0C04050 TDEL0C04060
TDEL0C04060 TDEL0C04070
TDEL0C04070 TDEL0C04080
TDEL0C04080 TDEL0C04090
TDEL0C04090 TDEL0C04100
TDEL0C04100 TDEL0C04110
TDEL0C04110 TDEL0C04120
TDEL0C04120 TDEL0C04130
TDEL0C04130 TDEL0C04140
TDEL0C04140 TDEL0C04150
TDEL0C04150 TDEL0C04160
TDEL0C04160 TDEL0C04170
TDEL0C04170 TDEL0C04180
TDEL0C04180 TDEL0C04190
TDEL0C04190 TDEL0C04200
TDEL0C04200 TDEL0C04210
TDEL0C04210 TDEL0C04220
TDEL0C04220 TDEL0C04230
TDEL0C04230 TDEL0C04240
TDEL0C04240 TDEL0C04250
TDEL0C04250 TDEL0C04260
TDEL0C04260 TDEL0C04270
TDEL0C04270 TDEL0C04280
TDEL0C04280 TDEL0C04290
TDEL0C04290 TDEL0C04300
TDEL0C04300 TDEL0C04310
TDEL0C04310 TDEL0C04320
TDEL0C04320 TDEL0C04330
TDEL0C04330 TDEL0C04340
TDEL0C04340 TDEL0C04350
TDEL0C04350 TDEL0C04360
TDEL0C04360 TDEL0C04370
TDEL0C04370 TDEL0C04380
TDEL0C04380 TDEL0C04390
TDEL0C04390 TDEL0C04400
TDEL0C04400 TDEL0C04410
TDEL0C04410 TDEL0C04420
TDEL0C04420 TDEL0C04430
TDEL0C04430 TDEL0C04440
TDEL0C04440 TDEL0C04450
TDEL0C04450 TDEL0C04460
TDEL0C04460 TDEL0C04470
TDEL0C04470 TDEL0C04480
TDEL0C04480 TDEL0C04490
TDEL0C04490 TDEL0C04500
TDEL0C04500 TDEL0C04510
TDEL0C04510 TDEL0C04520
TDEL0C04520 TDEL0C04530
TDEL0C04530 TDEL0C04540
TDEL0C04540 TDEL0C04550
TDEL0C04550 TDEL0C04560
TDEL0C04560 TDEL0C04570
TDEL0C04570 TDEL0C04580
TDEL0C04580 TDEL0C04590
TDEL0C04590 TDEL0C04600
TDEL0C04600 TDEL0C04610
TDEL0C04610 TDEL0C04620
TDEL0C04620 TDEL0C04630
TDEL0C04630 TDEL0C04640
TDEL0C04640 TDEL0C04650
TDEL0C04650 TDEL0C04660
TDEL0C04660 TDEL0C04670
TDEL0C04670 TDEL0C04680
TDEL0C04680 TDEL0C04690
TDEL0C04690 TDEL0C04700
TDEL0C04700 TDEL0C04710
TDEL0C04710 TDEL0C04720
TDEL0C04720 TDEL0C04730
TDEL0C04730 TDEL0C04740
TDEL0C04740 TDEL0C04750
TDEL0C04750 TDEL0C04760
TDEL0C04760 TDEL0C04770
TDEL0C04770 TDEL0C04780
TDEL0C04780 TDEL0C04790
TDEL0C04790 TDEL0C04800
TDEL0C04800 TDEL0C04810
TDEL0C04810 TDEL0C04820
TDEL0C04820 TDEL0C04830
TDEL0C04830 TDEL0C04840
TDEL0C04840 TDEL0C04850
TDEL0C04850 TDEL0C04860
TDEL0C04860 TDEL0C04870
TDEL0C04870 TDEL0C04880
TDEL0C04880 TDEL0C04890
TDEL0C04890 TDEL0C04900
TDEL0C04900 TDEL0C04910
TDEL0C04910 TDEL0C04920
TDEL0C04920 TDEL0C04930
TDEL0C04930 TDEL0C04940
TDEL0C04940 TDEL0C04950
TDEL0C04950 TDEL0C04960
TDEL0C04960 TDEL0C04970
TDEL0C04970 TDEL0C04980
TDEL0C04980 TDEL0C04990
TDEL0C04990 TDEL0C05000
TDEL0C05000 TDEL0C05010
TDEL0C05010 TDEL0C05020
TDEL0C05020 TDEL0C05030
TDEL0C05030 TDEL0C05040
TDEL0C05040 TDEL0C05050
TDEL0C05050 TDEL0C05060
TDEL0C05060 TDEL0C05070
TDEL0C05070 TDEL0C05080
TDEL0C05080 TDEL0C05090
TDEL0C05090 TDEL0C05100
TDEL0C05100 TDEL0C05110
TDEL0C05110 TDEL0C05120
TDEL0C05120 TDEL0C05130
TDEL0C05130 TDEL0C05140
TDEL0C05140 TDEL0C05150
TDEL0C05150 TDEL0C05160
TDEL0C05160 TDEL0C05170
TDEL0C05170 TDEL0C05180
TDEL0C05180 TDEL0C05190
TDEL0C05190 TDEL0C05200
TDEL0C05200 TDEL0C05210
TDEL0C05210 TDEL0C05220
TDEL0C05220 TDEL0C05230
TDEL0C05230 TDEL0C05240
TDEL0C05240 TDEL0C05250
TDEL0C05250 TDEL0C05260
TDEL0C05260 TDEL0C05270
TDEL0C05270 TDEL0C05280
TDEL0C05280 TDEL0C05290
TDEL0C05290 TDEL0C05300
TDEL0C05300 TDEL0C05310
TDEL0C05310 TDEL0C05320
TDEL0C05320 TDEL0C05330
TDEL0C05330 TDEL0C05340
TDEL0C05340 TDEL0C05350
TDEL0C05350 TDEL0C05360
TDEL0C05360 TDEL0C05370
TDEL0C05370 TDEL0C05380
TDEL0C05380 TDEL0C05390
TDEL0C05390 TDEL0C05400
TDEL0C05400 TDEL0C05410
TDEL0C05410 TDEL0C05420
TDEL0C05420 TDEL0C05430
TDEL0C05430 TDEL0C05440
TDEL0C05440 TDEL0C05450
TDEL0C05450 TDEL0C05460
TDEL0C05460 TDEL0C05470
TDEL0C05470 TDEL0C05480
TDEL0C05480 TDEL0C05490
TDEL0C05490 TDEL0C05500
TDEL0C05500 TDEL0C05510
TDEL0C05510 TDEL0C05520
TDEL0C05520 TDEL0C05530
TDEL0C05530 TDEL0C05540
TDEL0C05540 TDEL0C05550
TDEL0C05550 TDEL0C05560
TDEL0C05560 TDEL0C05570
TDEL0C05570 TDEL0C05580
TDEL0C05580 TDEL0C05590
TDEL0C05590 TDEL0C05600
TDEL0C05600 TDEL0C05610
TDEL0C05610 TDEL0C05620
TDEL0C05620 TDEL0C05630
TDEL0C05630 TDEL0C05640
TDEL0C05640 TDEL0C05650
TDEL0C05650 TDEL0C05660
TDEL0C05660 TDEL0C05670
TDEL0C05670 TDEL0C05680
TDEL0C05680 TDEL0C05690
TDEL0C05690 TDEL0C05700
TDEL0C05700 TDEL0C05710
TDEL0C05710 TDEL0C05720
TDEL0C05720 TDEL0C05730
TDEL0C05730 TDEL0C05740
TDEL0C05740 TDEL0C05750
TDEL0C05750 TDEL0C05760
TDEL0C05760 TDEL0C05770
TDEL0C05770 TDEL0C05780
TDEL0C05780 TDEL0C05790
TDEL0C05790 TDEL0C05800
TDEL0C05800 TDEL0C05810
TDEL0C05810 TDEL0C05820
TDEL0C05820 TDEL0C05830
TDEL0C05830 TDEL0C05840
TDEL0C05840 TDEL0C05850
TDEL0C05850 TDEL0C05860
TDEL0C05860 TDEL0C05870
TDEL0C05870 TDEL0C05880
TDEL0C05880 TDEL0C05890
TDEL0C05890 TDEL0C05900
TDEL0C05900 TDEL0C05910
TDEL0C05910 TDEL0C05920
TDEL0C05920 TDEL0C05930
TDEL0C05930 TDEL0C05940
TDEL0C05940 TDEL0C05950
TDEL0C05950 TDEL0C05960
TDEL0C05960 TDEL0C05970
TDEL0C05970 TDEL0C05980
TDEL0C05980 TDEL0C05990
TDEL0C05990 TDEL0C06000
TDEL0C06000 TDEL0C06010
TDEL0C06010 TDEL0C06020
TDEL0C06020 TDEL0C06030
TDEL0C06030 TDEL0C06040
TDEL0C06040 TDEL0C06050
TDEL0C06050 TDEL0C06060
TDEL0C06060 TDEL0C06070
TDEL0C06070 TDEL0C06080
TDEL0C06080 TDEL0C06090
TDEL0C06090 TDEL0C06100
TDEL0C06100 TDEL0C06110
TDEL0C06110 TDEL0C06120
TDEL0C06120 TDEL0C06130
TDEL0C06130 TDEL0C06140
TDEL0C06140 TDEL0C06150
TDEL0C06150 TDEL0C06160
TDEL0C06160 TDEL0C06170
TDEL0C06170 TDEL0C06180
TDEL0C06180 TDEL0C06190
TDEL0C06190 TDEL0C06200
TDEL0C06200 TDEL0C06210
TDEL0C06210 TDEL0C06220
TDEL0C06220 TDEL0C06230
TDEL0C06230 TDEL0C06240
TDEL0C06240 TDEL0C06250
TDEL0C06250 TDEL0C06260
TDEL0C06260 TDEL0C06270
TDEL0C06270 TDEL0C06280
TDEL0C06280 TDEL0C06290
TDEL0C06290 TDEL0C06300
TDEL0C06300 TDEL0C06310
TDEL0C06310 TDEL0C06320
TDEL0C06320 TDEL0C06330
TDEL0C06330 TDEL0C06340
TDEL0C06340 TDEL0C06350
TDEL0C06350 TDEL0C06360
TDEL0C06360 TDEL0C06370
TDEL0C06370 TDEL0C06380
TDEL0C06380 TDEL0C06390
TDEL0C06390 TDEL0C06400
TDEL0C06400 TDEL0C06410
TDEL0C06410 TDEL0C06420
TDEL0C06420 TDEL0C06430
TDEL0C06430 TDEL0C06440
TDEL0C06440 TDEL0C06450
TDEL0C06450 TDEL0C06460
TDEL0C06460 TDEL0C06470
TDEL0C06470 TDEL0C06480
TDEL0C06480 TDEL0C06490
TDEL0C06490 TDEL0C06500
TDEL0C06500 TDEL0C06510
TDEL0C06510 TDEL0C06520
TDEL0C06520 TDEL0C06530
TDEL0C06530 TDEL0C06540
TDEL0C06540 TDEL0C06550
TDEL0C06550 TDEL0C06560
TDEL0C06560 TDEL0C06570
TDEL0C06570 TDEL0C06580
TDEL0C06580 TDEL0C06590
TDEL0C06590 TDEL0C06600
TDEL0C06600 TDEL0C06610
TDEL0C06610 TDEL0C06620
TDEL0C06620 TDEL0C06630
TDEL0C06630 TDEL0C06640
TDEL0C06640 TDEL0C06650
TDEL0C06650 TDEL0C06660
TDEL0C06660 TDEL0C06670
TDEL0C06670 TDEL0C06680
TDEL0C06680 TDEL0C06690
TDEL0C06690 TDEL0C06700
TDEL0C06700 TDEL0C06710
TDEL0C06710 TDEL0C06720
TDEL0C06720 TDEL0C06730
TDEL0C06730 TDEL0C06740
TDEL0C06740 TDEL0C06750
TDEL0C06750 TDEL0C06760
TDEL0C06760 TDEL0C06770
TDEL0C06770 TDEL0C06780
TDEL0C06780 TDEL0C06790
TDEL0C06790 TDEL0C06800
TDEL0C06800 TDEL0C06810
TDEL0C06810 TDEL0C06820
TDEL0C06820 TDEL0C06830
TDEL0C06830 TDEL0C06840
TDEL0C06840 TDEL0C06850 overlap
TDEL0C06850 TDEL0C06860
TDEL0C06860 TDEL0C06870
TDEL0C06870 TDEL0C06880
TDEL0C06880 TDEL0C06890
TDEL0C06890 TDEL0C06900
TDEL0C06900 TDEL0C06910
TDEL0C06910 TDEL0C06920
TDEL0C06920 TDEL0C06930
TDEL0C06930 TDEL0C06940
TDEL0C06940 TDEL0C06950
TDEL0C06950 TDEL0C06960
TDEL0C06960 TDEL0C06970
TDEL0C06970 TDEL0C06980
TDEL0C06980 TDEL0C06990
TDEL0C06990 TDEL0C07000
TDEL0C07000 TDEL0C07010
TDEL0C07010 TDEL0C07020
TDEL0C07020 TDEL0C07030
TDEL0C07030 TDEL0C07040
TDEL0D00100 TDEL0D00110
TDEL0D00110 TDEL0D00120
TDEL0D00120 TDEL0D00130
TDEL0D00130 TDEL0D00140
TDEL0D00140 TDEL0D00150
TDEL0D00150 TDEL0D00160
TDEL0D00160 TDEL0D00170
TDEL0D00170 TDEL0D00180
TDEL0D00180 TDEL0D00190
TDEL0D00190 TDEL0D00200
TDEL0D00200 TDEL0D00210
TDEL0D00210 TDEL0D00220
TDEL0D00220 TDEL0D00230
TDEL0D00230 TDEL0D00240
TDEL0D00240 TDEL0D00250
TDEL0D00250 TDEL0D00260
TDEL0D00260 TDEL0D00270
TDEL0D00270 TDEL0D00280
TDEL0D00280 TDEL0D00290
TDEL0D00290 TDEL0D00300
TDEL0D00300 TDEL0D00310
TDEL0D00310 TDEL0D00320
TDEL0D00320 TDEL0D00330
TDEL0D00330 TDEL0D00340
TDEL0D00340 TDEL0D00350
TDEL0D00350 TDEL0D00360
TDEL0D00360 TDEL0D00370
TDEL0D00370 TDEL0D00380
TDEL0D00380 TDEL0D00390
TDEL0D00390 TDEL0D00400
TDEL0D00400 TDEL0D00410 overlap
TDEL0D00410 TDEL0D00420
TDEL0D00420 TDEL0D00430
TDEL0D00430 TDEL0D00440
TDEL0D00440 TDEL0D00450
TDEL0D00450 TDEL0D00460
TDEL0D00460 TDEL0D00470
TDEL0D00470 TDEL0D00480
TDEL0D00480 TDEL0D00490
TDEL0D00490 TDEL0D00500
TDEL0D00500 TDEL0D00510
TDEL0D00510 TDEL0D00520
TDEL0D00520 TDEL0D00530
TDEL0D00530 TDEL0D00540
TDEL0D00540 TDEL0D00550
TDEL0D00550 TDEL0D00560
TDEL0D00560 TDEL0D00570
TDEL0D00570 TDEL0D00580
TDEL0D00580 TDEL0D00590
TDEL0D00590 TDEL0D00600
TDEL0D00600 TDEL0D00610
TDEL0D00610 TDEL0D00620
TDEL0D00620 TDEL0D00630
TDEL0D00630 TDEL0D00640
TDEL0D00640 TDEL0D00650
TDEL0D00650 TDEL0D00660
TDEL0D00660 TDEL0D00670
TDEL0D00670 TDEL0D00680
TDEL0D00680 TDEL0D00690
TDEL0D00690 TDEL0D00700
TDEL0D00700 TDEL0D00710
TDEL0D00710 TDEL0D00720
TDEL0D00720 TDEL0D00730
TDEL0D00730 TDEL0D00740
TDEL0D00740 TDEL0D00750
TDEL0D00750 TDEL0D00760
TDEL0D00760 TDEL0D00770
TDEL0D00770 TDEL0D00780
TDEL0D00780 TDEL0D00790
TDEL0D00790 TDEL0D00800
TDEL0D00800 TDEL0D00810
TDEL0D00810 TDEL0D00820
TDEL0D00820 TDEL0D00830
TDEL0D00830 TDEL0D00840
TDEL0D00840 TDEL0D00850
TDEL0D00850 TDEL0D00860
TDEL0D00860 TDEL0D00870
TDEL0D00870 TDEL0D00880
TDEL0D00880 TDEL0D00890
TDEL0D00890 TDEL0D00900
TDEL0D00900 TDEL0D00910
TDEL0D00910 TDEL0D00920
TDEL0D00920 TDEL0D00930
TDEL0D00930 TDEL0D00940
TDEL0D00940 TDEL0D00950
TDEL0D00950 TDEL0D00960
TDEL0D00960 TDEL0D00970
TDEL0D00970 TDEL0D00980
TDEL0D00980 TDEL0D00990
TDEL0D00990 TDEL0D01000
TDEL0D01000 TDEL0D01010
TDEL0D01010 TDEL0D01020
TDEL0D01020 TDEL0D01030
TDEL0D01030 TDEL0D01040
TDEL0D01040 TDEL0D01050
TDEL0D01050 TDEL0D01060
TDEL0D01060 TDEL0D01070
TDEL0D01070 TDEL0D01080
TDEL0D01080 TDEL0D01090
TDEL0D01090 TDEL0D01100
TDEL0D01100 TDEL0D01110
TDEL0D01110 TDEL0D01120
TDEL0D01120 TDEL0D01130
TDEL0D01130 TDEL0D01140
TDEL0D01140 TDEL0D01150
TDEL0D01150 TDEL0D01160
TDEL0D01160 TDEL0D01170
TDEL0D01170 TDEL0D01180
TDEL0D01180 TDEL0D01190
TDEL0D01190 TDEL0D01200
TDEL0D01200 TDEL0D01210
TDEL0D01210 TDEL0D01220
TDEL0D01220 TDEL0D01230
TDEL0D01230 TDEL0D01240
TDEL0D01240 TDEL0D01250
TDEL0D01250 TDEL0D01260
TDEL0D01260 TDEL0D01270
TDEL0D01270 TDEL0D01280
TDEL0D01280 TDEL0D01290
TDEL0D01290 TDEL0D01300
TDEL0D01300 TDEL0D01310
TDEL0D01310 TDEL0D01320
TDEL0D01320 TDEL0D01330
TDEL0D01330 TDEL0D01340
TDEL0D01340 TDEL0D01350
TDEL0D01350 TDEL0D01360
TDEL0D01360 TDEL0D01370
TDEL0D01370 TDEL0D01380
TDEL0D01380 TDEL0D01390
TDEL0D01390 TDEL0D01400
TDEL0D01400 TDEL0D01410
TDEL0D01410 TDEL0D01420
TDEL0D01420 TDEL0D01430
TDEL0D01430 TDEL0D01440
TDEL0D01440 TDEL0D01450
TDEL0D01450 TDEL0D01460
TDEL0D01460 TDEL0D01470
TDEL0D01470 TDEL0D01480
TDEL0D01480 TDEL0D01490
TDEL0D01490 TDEL0D01500
TDEL0D01500 TDEL0D01510
TDEL0D01510 TDEL0D01520
TDEL0D01520 TDEL0D01530
TDEL0D01530 TDEL0D01540
TDEL0D01540 TDEL0D01550
TDEL0D01550 TDEL0D01560
TDEL0D01560 TDEL0D01570
TDEL0D01570 TDEL0D01580
TDEL0D01580 TDEL0D01590
TDEL0D01590 TDEL0D01600
TDEL0D01600 TDEL0D01610
TDEL0D01610 TDEL0D01620
TDEL0D01620 TDEL0D01630
TDEL0D01630 TDEL0D01640
TDEL0D01640 TDEL0D01650
TDEL0D01650 TDEL0D01660
TDEL0D01660 TDEL0D01670
TDEL0D01670 TDEL0D01680
TDEL0D01680 TDEL0D01690
TDEL0D01690 TDEL0D01700
TDEL0D01700 TDEL0D01710
TDEL0D01710 TDEL0D01720
TDEL0D01720 TDEL0D01730
TDEL0D01730 TDEL0D01740
TDEL0D01740 TDEL0D01750
TDEL0D01750 TDEL0D01760
TDEL0D01760 TDEL0D01770
TDEL0D01770 TDEL0D01780
TDEL0D01780 TDEL0D01790
TDEL0D01790 TDEL0D01800
TDEL0D01800 TDEL0D01810
TDEL0D01810 TDEL0D01820
TDEL0D01820 TDEL0D01830
TDEL0D01830 TDEL0D01840
TDEL0D01840 TDEL0D01850
TDEL0D01850 TDEL0D01860
TDEL0D01860 TDEL0D01870
TDEL0D01870 TDEL0D01880
TDEL0D01880 TDEL0D01890
TDEL0D01890 TDEL0D01900
TDEL0D01900 TDEL0D01910
TDEL0D01910 TDEL0D01920
TDEL0D01920 TDEL0D01930
TDEL0D01930 TDEL0D01940
TDEL0D01940 TDEL0D01950
TDEL0D01950 TDEL0D01960
TDEL0D01960 TDEL0D01970
TDEL0D01970 TDEL0D01980
TDEL0D01980 TDEL0D01990
TDEL0D01990 TDEL0D02000
TDEL0D02000 TDEL0D02010
TDEL0D02010 TDEL0D02020
TDEL0D02020 TDEL0D02030
