#Species	Gene_1	Ext_1	Species	Gene_2	Ext_2	Weight
Lthermotolerans	4308_29016	h	Lthermotolerans	4887_53920	h	1
node_1	4308_29015	h	node_1	4887_53919	h	1
Kafricana	985_180334	h	Kafricana	987_156038	t	1
Ndairenensis	2381_75028	h	Ndairenensis	3464_92510	t	1
Ncastellii	2381_75027	h	Ncastellii	3464_92509	t	1
Kafricana	2381_75024	h	Kafricana	3464_92506	t	1
Tdelbrueckii	2381_75017	h	Tdelbrueckii	3464_92498	t	1
Zrouxii	2381_75016	h	Zrouxii	3464_92497	t	1
Scerevisiae	2381_75013	h	Scerevisiae	3464_92503	t	1
Cglabrata	2381_75012	h	Cglabrata	3464_92502	t	1
Klactis	2381_75003	h	Klactis	3464_92494	t	1
Ecymbalariae	2381_75001	h	Ecymbalariae	3464_92492	t	1
Lkluyveri	2381_74998	h	Lkluyveri	3464_92489	t	1
Lthermotolerans	2381_74997	h	Lthermotolerans	3464_92488	t	1
node_1	2381_74996	h	node_1	3464_92487	t	1
node_0	2381_74995	h	node_0	3464_92486	t	1
Tblattae	2442_42479	h	Tblattae	2443_131639	h	1
Ndairenensis	2442_42476	h	Ndairenensis	2443_131636	h	1
Ncastellii	2442_42475	h	Ncastellii	2443_131635	h	1
node_11	2442_42474	h	node_11	2443_131634	h	1
Scerevisiae	2442_42471	h	Scerevisiae	2443_131629	h	1
node_7	2442_42468	h	node_7	2443_131626	h	1
Knaganishii	2442_42466	h	Knaganishii	2443_131633	h	1
Kafricana	2442_42465	h	Kafricana	2443_131632	h	1
Cglabrata	2442_42461	h	Cglabrata	2443_131646	h	1
Tdelbrueckii	2442_42454	h	Tdelbrueckii	2443_131623	h	1
Tphaffii	2442_42450	h	Tphaffii	2443_131638	h	1
Zrouxii	2442_42445	h	Zrouxii	2443_131622	h	1
Klactis	2442_42440	h	Klactis	2443_131619	h	1
Egossypii	2442_42439	h	Egossypii	2443_131618	h	1
Ecymbalariae	2442_42438	h	Ecymbalariae	2443_131617	h	1
node_3	2442_42437	h	node_3	2443_131616	h	1
node_2	2442_42436	h	node_2	2443_131615	h	1
Lkluyveri	2442_42435	h	Lkluyveri	2443_131614	h	1
Lthermotolerans	2442_42434	h	Lthermotolerans	2443_131613	h	1
node_1	2442_42433	h	node_1	2443_131612	h	1
node_0	2442_42432	h	node_0	2443_131611	h	1
Kafricana	1666_16753	t	Kafricana	1667_212117	h	1
Scerevisiae	3703_38540	t	Scerevisiae	3704_63552	t	1
Ndairenensis	3703_38536	t	Ndairenensis	3704_63557	t	1
Ncastellii	3703_38535	t	Ncastellii	3704_63556	t	1
Cglabrata	3703_38529	t	Cglabrata	3704_63551	t	1
Tdelbrueckii	3703_38507	t	Tdelbrueckii	3704_63547	t	1
Zrouxii	3703_38506	t	Zrouxii	3704_63546	t	1
node_5	3703_38505	t	node_5	3704_63545	t	1
Klactis	3703_38503	t	Klactis	3704_63534	t	1
Egossypii	3703_38502	t	Egossypii	3704_63543	t	1
Ecymbalariae	3703_38501	t	Ecymbalariae	3704_63542	t	1
Lkluyveri	3703_38498	t	Lkluyveri	3704_63531	t	1
Lthermotolerans	3703_38497	t	Lthermotolerans	3704_63538	t	1
Cglabrata	2651_231534	t	Cglabrata	3950_3217	t	1
Ndairenensis	2761_118899	t	Ndairenensis	2762_133920	h	1
Ncastellii	2761_118898	t	Ncastellii	2762_133919	h	1
Scerevisiae	2761_118878	t	Scerevisiae	2762_133915	h	1
Tblattae	2761_118873	t	Tblattae	2762_133923	h	1
Klactis	2761_118856	t	Klactis	2762_133906	h	1
Cglabrata	2075_158932	h	Cglabrata	2891_97424	h	1
Scerevisiae	2075_158930	h	Scerevisiae	2891_97363	h	1
Tdelbrueckii	2075_158923	h	Tdelbrueckii	2891_97379	h	1
Zrouxii	2075_158922	h	Zrouxii	2891_97417	h	1
Egossypii	2075_158918	h	Egossypii	2891_97398	h	1
Lkluyveri	2075_158914	h	Lkluyveri	2891_97393	h	1
Lthermotolerans	2075_158913	h	Lthermotolerans	2891_97355	h	1
Kafricana	447_79021	h	Kafricana	1639_127489	t	1
Tblattae	177_173473	h	Tblattae	1389_221425	t	1
Ecymbalariae	177_173463	h	Ecymbalariae	1389_221404	t	1
Knaganishii	602_109167	h	Knaganishii	4910_18344	t	1
Ecymbalariae	106_151259	h	Ecymbalariae	4607_105144	t	1
Tphaffii	106_151250	h	Tphaffii	4607_105195	t	1
Tdelbrueckii	106_151227	h	Tdelbrueckii	4607_105182	t	1
Zrouxii	106_151226	h	Zrouxii	4607_105181	t	1
Lthermotolerans	106_151219	h	Lthermotolerans	4607_105140	t	1
Egossypii	106_151190	h	Egossypii	4607_105145	t	1
Tblattae	1101_138694	h	Tblattae	4129_129380	t	1
Tphaffii	1101_138693	h	Tphaffii	4129_129379	t	1
Tdelbrueckii	1101_138669	h	Tdelbrueckii	4129_129365	t	1
Zrouxii	1101_138668	h	Zrouxii	4129_129364	t	1
node_5	1101_138667	h	node_5	4129_129363	t	1
Klactis	1101_138665	h	Klactis	4129_129361	t	1
Egossypii	1101_138664	h	Egossypii	4129_129360	t	1
node_2	1101_138661	h	node_2	4129_129357	t	1
Lkluyveri	1101_138660	h	Lkluyveri	4129_129356	t	1
Lthermotolerans	1101_138659	h	Lthermotolerans	4129_129355	t	1
node_1	1101_138658	h	node_1	4129_129354	t	1
node_0	1101_138657	h	node_0	4129_129353	t	1
Tblattae	70_77432	t	Tblattae	1927_129656	t	1
Scerevisiae	70_77422	t	Scerevisiae	1927_129640	t	1
Cglabrata	70_77421	t	Cglabrata	1927_129639	t	1
Tdelbrueckii	70_77417	t	Tdelbrueckii	1927_129635	t	1
Zrouxii	70_77416	t	Zrouxii	1927_129634	t	1
node_5	70_77415	t	node_5	1927_129633	t	1
Tphaffii	70_77413	t	Tphaffii	1927_129654	t	1
Klactis	70_77399	t	Klactis	1927_129631	t	1
Ecymbalariae	70_77397	t	Ecymbalariae	1927_129629	t	1
Lkluyveri	70_77394	t	Lkluyveri	1927_129626	t	1
Lthermotolerans	70_77393	t	Lthermotolerans	1927_129625	t	1
node_1	70_77392	t	node_1	1927_129624	t	1
node_0	70_77391	t	node_0	1927_129623	t	1
Tphaffii	2435_80042	t	Tphaffii	2436_78552	h	1
Ncastellii	2435_80039	t	Ncastellii	2436_78541	h	1
Knaganishii	2435_80028	t	Knaganishii	2436_78573	h	1
Kafricana	2435_80027	t	Kafricana	2436_78550	h	1
Scerevisiae	2435_80024	t	Scerevisiae	2436_78560	h	1
Cglabrata	2435_80023	t	Cglabrata	2436_78568	h	1
Tdelbrueckii	2435_80010	t	Tdelbrueckii	2436_78531	h	1
Zrouxii	2435_80009	t	Zrouxii	2436_78530	h	1
node_4	2435_80006	t	node_4	2436_78527	h	1
Klactis	2435_80005	t	Klactis	2436_78511	h	1
Egossypii	2435_80004	t	Egossypii	2436_78521	h	1
Ecymbalariae	2435_80003	t	Ecymbalariae	2436_78520	h	1
Lkluyveri	2435_80000	t	Lkluyveri	2436_78526	h	1
Lthermotolerans	2435_79999	t	Lthermotolerans	2436_78516	h	1
Cglabrata	235_28621	h	Cglabrata	2026_138340	t	1
Tphaffii	431_107502	h	Tphaffii	4339_40575	h	1
Tblattae	431_107491	h	Tblattae	4339_40576	h	1
Tdelbrueckii	431_107482	h	Tdelbrueckii	4339_40581	h	1
Zrouxii	431_107481	h	Zrouxii	4339_40563	h	1
Klactis	431_107476	h	Klactis	4339_40558	h	1
Lkluyveri	431_107471	h	Lkluyveri	4339_40555	h	1
Lthermotolerans	431_107470	h	Lthermotolerans	4339_40554	h	1
node_1	431_107469	h	node_1	4339_40553	h	1
node_0	431_107468	h	node_0	4339_40552	h	1
Ndairenensis	395_151598	h	Ndairenensis	648_102052	t	1
Tblattae	880_175631	h	Tblattae	944_36623	t	1
Tdelbrueckii	181_32082	h	Tdelbrueckii	1392_55552	t	1
Zrouxii	181_32081	h	Zrouxii	1392_55551	t	1
Klactis	181_32064	h	Klactis	1392_55539	t	1
Egossypii	181_32063	h	Egossypii	1392_55548	t	1
Ecymbalariae	181_32062	h	Ecymbalariae	1392_55538	t	1
Lkluyveri	181_32059	h	Lkluyveri	1392_55534	t	1
Lthermotolerans	181_32058	h	Lthermotolerans	1392_55543	t	1
Tblattae	3728_95595	h	Tblattae	3902_36443	h	1
Tphaffii	3728_95594	h	Tphaffii	3902_36414	h	1
Ndairenensis	3728_95592	h	Ndairenensis	3902_36440	h	1
Ncastellii	3728_95591	h	Ncastellii	3902_36432	h	1
Tdelbrueckii	3728_95583	h	Tdelbrueckii	3902_36418	h	1
Klactis	3728_95579	h	Klactis	3902_36406	h	1
Egossypii	3728_95578	h	Egossypii	3902_36399	h	1
Ecymbalariae	3728_95577	h	Ecymbalariae	3902_36398	h	1
Lkluyveri	3728_95574	h	Lkluyveri	3902_36403	h	1
Lthermotolerans	3728_95573	h	Lthermotolerans	3902_36394	h	1
Tblattae	171_196106	t	Tblattae	1386_171277	t	1
Tphaffii	1088_89237	t	Tphaffii	4125_167110	t	1
Tdelbrueckii	1088_89223	t	Tdelbrueckii	4125_167120	t	1
Zrouxii	1088_89222	t	Zrouxii	4125_167101	t	1
Egossypii	1088_89219	t	Egossypii	4125_167082	t	1
Lkluyveri	1088_89214	t	Lkluyveri	4125_167078	t	1
Lthermotolerans	1088_89213	t	Lthermotolerans	4125_167116	t	1
Klactis	1088_89210	t	Klactis	4125_167083	t	1
Tphaffii	1924_24605	t	Tphaffii	2015_54513	t	1
Cglabrata	1924_24597	t	Cglabrata	2015_54503	t	1
Tblattae	1924_24592	t	Tblattae	2015_54514	t	1
Tdelbrueckii	1924_24576	t	Tdelbrueckii	2015_54499	t	1
Klactis	1924_24572	t	Klactis	2015_54495	t	1
Zrouxii	1924_24566	t	Zrouxii	2015_54498	t	1
Ecymbalariae	1924_24561	t	Ecymbalariae	2015_54493	t	1
Lkluyveri	1924_24556	t	Lkluyveri	2015_54490	t	1
Egossypii	1924_24552	t	Egossypii	2015_54494	t	1
Lthermotolerans	1924_24547	t	Lthermotolerans	2015_54489	t	1
Ecymbalariae	234_50192	t	Ecymbalariae	3057_64720	t	1
Knaganishii	4283_218624	t	Knaganishii	4289_138575	t	1
Tblattae	4283_218613	t	Tblattae	4289_138585	t	1
Tphaffii	4283_218612	t	Tphaffii	4289_138584	t	1
Kafricana	4283_218610	t	Kafricana	4289_138574	t	1
Ndairenensis	4283_218597	t	Ndairenensis	4289_138578	t	1
Ncastellii	4283_218596	t	Ncastellii	4289_138577	t	1
Cglabrata	4283_218585	t	Cglabrata	4289_138570	t	1
Tdelbrueckii	4283_218577	t	Tdelbrueckii	4289_138565	t	1
Zrouxii	4283_218576	t	Zrouxii	4289_138564	t	1
Egossypii	4283_218573	t	Egossypii	4289_138559	t	1
Ecymbalariae	4283_218572	t	Ecymbalariae	4289_138558	t	1
Lthermotolerans	4283_218568	t	Lthermotolerans	4289_138555	t	1
Klactis	4283_218558	t	Klactis	4289_138560	t	1
Ndairenensis	100_216981	t	Ndairenensis	3424_178877	t	1
Scerevisiae	3387_206313	h	Scerevisiae	4402_213043	t	1
Cglabrata	3387_206312	h	Cglabrata	4402_213042	t	1
Tphaffii	2376_105385	t	Tphaffii	2380_198264	t	1
Knaganishii	3285_233938	h	Knaganishii	3286_173168	t	1
Ndairenensis	3285_233909	h	Ndairenensis	3286_173159	t	1
Ncastellii	3285_233908	h	Ncastellii	3286_173158	t	1
Kafricana	3285_233906	h	Kafricana	3286_173156	t	1
Tblattae	1706_170020	h	Tblattae	4349_203373	t	1
Tphaffii	1706_170019	h	Tphaffii	4349_203371	t	1
Tblattae	436_222931	h	Tblattae	461_22474	h	1
Knaganishii	679_105458	t	Knaganishii	2380_198253	t	1
Tdelbrueckii	3132_112578	h	Tdelbrueckii	3455_45668	t	1
Lthermotolerans	3132_112524	h	Lthermotolerans	3455_45663	t	1
Lkluyveri	3132_112520	h	Lkluyveri	3455_45664	t	1
Tphaffii	2485_142495	t	Tphaffii	4597_66644	t	1
Cglabrata	2485_142492	t	Cglabrata	4597_66676	t	1
Tblattae	1167_28878	t	Tblattae	1853_141123	t	1
Tphaffii	1167_28877	t	Tphaffii	1853_141121	t	1
Kafricana	1167_28864	t	Kafricana	1853_141104	t	1
Ncastellii	1167_28854	t	Ncastellii	1853_141118	t	1
Knaganishii	1167_28852	t	Knaganishii	1853_141105	t	1
Egossypii	2294_54354	h	Egossypii	4907_107029	h	1
Ecymbalariae	2294_54353	h	Ecymbalariae	4907_107028	h	1
Tblattae	3992_44512	t	Tblattae	3993_195004	h	1
Ndairenensis	3992_44509	t	Ndairenensis	3993_195001	h	1
Ncastellii	3992_44508	t	Ncastellii	3993_195000	h	1
node_11	3992_44507	t	node_11	3993_194999	h	1
Knaganishii	3992_44506	t	Knaganishii	3993_194990	h	1
Kafricana	3992_44505	t	Kafricana	3993_194998	h	1
Scerevisiae	3992_44502	t	Scerevisiae	3993_194994	h	1
Tphaffii	3992_44497	t	Tphaffii	3993_195003	h	1
Ndairenensis	2555_213235	h	Ndairenensis	2558_208735	t	1
Ncastellii	2555_213234	h	Ncastellii	2558_208734	t	1
Cglabrata	2555_213227	h	Cglabrata	2558_208714	t	1
Ndairenensis	513_142185	t	Ndairenensis	2468_234079	h	1
Ndairenensis	4557_53869	h	Ndairenensis	4559_40607	t	1
Ncastellii	4557_53865	h	Ncastellii	4559_40606	t	1
Scerevisiae	4557_53860	h	Scerevisiae	4559_40600	t	1
Kafricana	4557_53853	h	Kafricana	4559_40603	t	1
Egossypii	4557_53840	h	Egossypii	4559_40590	t	1
Ecymbalariae	4557_53839	h	Ecymbalariae	4559_40589	t	1
Cglabrata	4557_53832	h	Cglabrata	4559_40599	t	1
Tdelbrueckii	4557_53825	h	Tdelbrueckii	4559_40595	t	1
Zrouxii	4557_53816	h	Zrouxii	4559_40594	t	1
Klactis	4557_53811	h	Klactis	4559_40591	t	1
Lkluyveri	4557_53808	h	Lkluyveri	4559_40586	t	1
Lthermotolerans	4557_53807	h	Lthermotolerans	4559_40585	t	1
node_1	4557_53806	h	node_1	4559_40584	t	1
Ndairenensis	2948_129428	t	Ndairenensis	3859_59600	h	1
Knaganishii	2948_129425	t	Knaganishii	3859_59597	h	1
Kafricana	2948_129424	t	Kafricana	3859_59596	h	1
Cglabrata	2948_129420	t	Cglabrata	3859_59592	h	1
Klactis	4025_106731	h	Klactis	4451_5138	h	1
Cglabrata	4518_143757	h	Cglabrata	4519_177008	h	1
Ndairenensis	4518_143741	h	Ndairenensis	4519_177013	h	1
Ncastellii	4518_143740	h	Ncastellii	4519_177012	h	1
Knaganishii	4518_143738	h	Knaganishii	4519_176993	h	1
Kafricana	4518_143737	h	Kafricana	4519_176992	h	1
Scerevisiae	4518_143723	h	Scerevisiae	4519_176975	h	1
Egossypii	1865_200799	h	Egossypii	2319_128677	h	1
Ecymbalariae	1865_200798	h	Ecymbalariae	2319_128676	h	1
Tdelbrueckii	1226_206596	t	Tdelbrueckii	1248_209069	t	1
Ndairenensis	754_29781	h	Ndairenensis	4148_63252	t	1
Ncastellii	754_29780	h	Ncastellii	4148_63251	t	1
Ndairenensis	922_85314	t	Ndairenensis	923_201991	h	1
Ncastellii	922_85313	t	Ncastellii	923_201990	h	1
node_11	922_85312	t	node_11	923_201989	h	1
Knaganishii	922_85311	t	Knaganishii	923_201988	h	1
Kafricana	922_85310	t	Kafricana	923_201987	h	1
node_10	922_85309	t	node_10	923_201986	h	1
Scerevisiae	922_85307	t	Scerevisiae	923_201984	h	1
Tblattae	922_85301	t	Tblattae	923_201994	h	1
Tphaffii	922_85300	t	Tphaffii	923_201993	h	1
Cglabrata	922_85298	t	Cglabrata	923_201983	h	1
Tdelbrueckii	922_85291	t	Tdelbrueckii	923_201979	h	1
Zrouxii	922_85290	t	Zrouxii	923_201978	h	1
node_5	922_85289	t	node_5	923_201977	h	1
node_4	922_85288	t	node_4	923_201976	h	1
Lkluyveri	922_85287	t	Lkluyveri	923_201970	h	1
Egossypii	922_85282	t	Egossypii	923_201974	h	1
Lthermotolerans	922_85277	t	Lthermotolerans	923_201969	h	1
Klactis	922_85272	t	Klactis	923_201975	h	1
Ndairenensis	1754_66950	h	Ndairenensis	2230_219014	t	1
Ndairenensis	966_120518	t	Ndairenensis	1135_18905	h	1
Ncastellii	966_120514	t	Ncastellii	1135_18904	h	1
Tblattae	966_120501	t	Tblattae	1135_18895	h	1
Tphaffii	966_120492	t	Tphaffii	1135_18908	h	1
Kafricana	966_120489	t	Kafricana	1135_18891	h	1
Knaganishii	966_120478	t	Knaganishii	1135_18892	h	1
Scerevisiae	966_120472	t	Scerevisiae	1135_18900	h	1
Scerevisiae	4356_159177	t	Scerevisiae	4358_190111	h	1
Ndairenensis	4356_159167	t	Ndairenensis	4358_190099	h	1
Ncastellii	4356_159166	t	Ncastellii	4358_190098	h	1
Knaganishii	4356_159164	t	Knaganishii	4358_190137	h	1
Kafricana	4356_159163	t	Kafricana	4358_190121	h	1
Cglabrata	4356_159153	t	Cglabrata	4358_190132	h	1
Tblattae	1292_194694	h	Tblattae	2161_24879	h	1
Scerevisiae	1292_194684	h	Scerevisiae	2161_24862	h	1
Cglabrata	1292_194683	h	Cglabrata	2161_24871	h	1
Tdelbrueckii	1292_194671	h	Tdelbrueckii	2161_24856	h	1
Zrouxii	1292_194670	h	Zrouxii	2161_24855	h	1
node_5	1292_194669	h	node_5	2161_24854	h	1
Klactis	1292_194667	h	Klactis	2161_24852	h	1
Egossypii	1292_194666	h	Egossypii	2161_24851	h	1
Ecymbalariae	1292_194665	h	Ecymbalariae	2161_24850	h	1
node_3	1292_194664	h	node_3	2161_24849	h	1
node_2	1292_194663	h	node_2	2161_24848	h	1
Lthermotolerans	1292_194661	h	Lthermotolerans	2161_24846	h	1
Tblattae	3716_163324	h	Tblattae	3920_134176	h	1
Tphaffii	3716_163323	h	Tphaffii	3920_134175	h	1
Tdelbrueckii	3716_163309	h	Tdelbrueckii	3920_134156	h	1
Zrouxii	3716_163308	h	Zrouxii	3920_134155	h	1
Klactis	3716_163305	h	Klactis	3920_134151	h	1
Ecymbalariae	3716_163304	h	Ecymbalariae	3920_134149	h	1
Egossypii	3716_163298	h	Egossypii	3920_134150	h	1
Lthermotolerans	3716_163293	h	Lthermotolerans	3920_134145	h	1
Lkluyveri	3716_163289	h	Lkluyveri	3920_134146	h	1
Tphaffii	357_43767	h	Tphaffii	4191_231408	t	1
Knaganishii	357_43756	h	Knaganishii	4191_231402	t	1
Kafricana	357_43755	h	Kafricana	4191_231401	t	1
node_10	357_43754	h	node_10	4191_231400	t	1
Tdelbrueckii	357_43745	h	Tdelbrueckii	4191_231375	t	1
Zrouxii	357_43744	h	Zrouxii	4191_231387	t	1
Klactis	357_43741	h	Klactis	4191_231383	t	1
Egossypii	357_43740	h	Egossypii	4191_231382	t	1
Ecymbalariae	357_43739	h	Ecymbalariae	4191_231381	t	1
node_3	357_43738	h	node_3	4191_231380	t	1
Lkluyveri	357_43736	h	Lkluyveri	4191_231370	t	1
Lthermotolerans	357_43735	h	Lthermotolerans	4191_231369	t	1
Ndairenensis	2489_120912	h	Ndairenensis	2563_177613	h	1
Ncastellii	2489_120911	h	Ncastellii	2563_177612	h	1
Ncastellii	1445_3154	t	Ncastellii	3244_158440	h	1
Ndairenensis	1445_3147	t	Ndairenensis	3244_158441	h	1
Kafricana	1445_3141	t	Kafricana	3244_158438	h	1
Tphaffii	1445_3132	t	Tphaffii	3244_158443	h	1
Knaganishii	1445_3124	t	Knaganishii	3244_158462	h	1
Scerevisiae	1445_3116	t	Scerevisiae	3244_158451	h	1
Tdelbrueckii	1445_3109	t	Tdelbrueckii	3244_158429	h	1
Zrouxii	1445_3108	t	Zrouxii	3244_158428	h	1
Klactis	1445_3104	t	Klactis	3244_158425	h	1
Egossypii	1445_3103	t	Egossypii	3244_158424	h	1
Ecymbalariae	1445_3102	t	Ecymbalariae	3244_158423	h	1
node_3	1445_3101	t	node_3	3244_158422	h	1
node_2	1445_3100	t	node_2	3244_158421	h	1
Lkluyveri	1445_3099	t	Lkluyveri	3244_158420	h	1
Lthermotolerans	1445_3098	t	Lthermotolerans	3244_158419	h	1
node_1	1445_3097	t	node_1	3244_158418	h	1
node_0	1445_3096	t	node_0	3244_158417	h	1
Knaganishii	438_84600	t	Knaganishii	1646_108726	t	1
Kafricana	438_84599	t	Kafricana	1646_108725	t	1
Tdelbrueckii	438_84574	t	Tdelbrueckii	1646_108703	t	1
Zrouxii	438_84573	t	Zrouxii	1646_108702	t	1
Klactis	438_84569	t	Klactis	1646_108699	t	1
Egossypii	438_84568	t	Egossypii	1646_108698	t	1
Ecymbalariae	438_84567	t	Ecymbalariae	1646_108697	t	1
node_3	438_84566	t	node_3	1646_108696	t	1
node_2	438_84565	t	node_2	1646_108695	t	1
Lkluyveri	438_84564	t	Lkluyveri	1646_108694	t	1
Lthermotolerans	438_84563	t	Lthermotolerans	1646_108693	t	1
node_1	438_84562	t	node_1	1646_108692	t	1
node_0	438_84561	t	node_0	1646_108691	t	1
Knaganishii	1591_156225	t	Knaganishii	1592_140315	t	1
Kafricana	1591_156224	t	Kafricana	1592_140314	t	1
Scerevisiae	1591_156218	t	Scerevisiae	1592_140324	t	1
Egossypii	2170_99931	h	Egossypii	4543_135887	t	1
Ecymbalariae	2170_99930	h	Ecymbalariae	4543_135886	t	1
Lthermotolerans	2170_99926	h	Lthermotolerans	4543_135882	t	1
Lkluyveri	2170_99916	h	Lkluyveri	4543_135883	t	1
Klactis	2170_99883	h	Klactis	4543_135888	t	1
Tphaffii	364_151037	t	Tphaffii	721_231954	t	1
Tblattae	3956_85786	t	Tblattae	3958_166200	t	1
Kafricana	144_68352	h	Kafricana	1910_23614	t	1
Lkluyveri	4019_202083	h	Lkluyveri	4244_64943	t	1
Lthermotolerans	4019_202082	h	Lthermotolerans	4244_64942	t	1
Klactis	4019_202062	h	Klactis	4244_64948	t	1
Egossypii	4019_202043	h	Egossypii	4244_64947	t	1
Ecymbalariae	4019_202042	h	Ecymbalariae	4244_64946	t	1
Cglabrata	2481_31159	h	Cglabrata	2483_226986	h	1
Ndairenensis	3668_141244	t	Ndairenensis	3669_108647	h	1
Ncastellii	3668_141243	t	Ncastellii	3669_108646	h	1
Knaganishii	3668_141241	t	Knaganishii	3669_108631	h	1
Kafricana	3668_141240	t	Kafricana	3669_108660	h	1
Scerevisiae	3668_141234	t	Scerevisiae	3669_108655	h	1
Cglabrata	3668_141233	t	Cglabrata	3669_108689	h	1
Tblattae	3261_3278	t	Tblattae	3262_62226	t	1
Tphaffii	3261_3277	t	Tphaffii	3262_62225	t	1
Ndairenensis	3261_3275	t	Ndairenensis	3262_62223	t	1
Ncastellii	3261_3274	t	Ncastellii	3262_62222	t	1
Kafricana	3261_3272	t	Kafricana	3262_62240	t	1
Knaganishii	3261_3265	t	Knaganishii	3262_62241	t	1
Scerevisiae	3261_3260	t	Scerevisiae	3262_62236	t	1
Cglabrata	3261_3259	t	Cglabrata	3262_62235	t	1
Tdelbrueckii	3261_3253	t	Tdelbrueckii	3262_62230	t	1
Zrouxii	3261_3252	t	Zrouxii	3262_62229	t	1
Klactis	3261_3249	t	Klactis	3262_62212	t	1
Egossypii	3261_3248	t	Egossypii	3262_62211	t	1
Ecymbalariae	3261_3247	t	Ecymbalariae	3262_62210	t	1
node_3	3261_3246	t	node_3	3262_62209	t	1
node_2	3261_3245	t	node_2	3262_62208	t	1
Lkluyveri	3261_3244	t	Lkluyveri	3262_62207	t	1
Lthermotolerans	3261_3243	t	Lthermotolerans	3262_62206	t	1
node_1	3261_3242	t	node_1	3262_62205	t	1
node_0	3261_3241	t	node_0	3262_62204	t	1
Klactis	1140_131455	h	Klactis	2526_212601	h	1
Cglabrata	1669_25872	t	Cglabrata	1670_205039	h	1
Scerevisiae	1669_25863	t	Scerevisiae	1670_205034	h	1
Ndairenensis	2000_129998	t	Ndairenensis	2002_25194	t	1
Ncastellii	2000_129997	t	Ncastellii	2002_25193	t	1
Knaganishii	2000_129995	t	Knaganishii	2002_25207	t	1
Kafricana	2000_129994	t	Kafricana	2002_25206	t	1
Scerevisiae	2000_129991	t	Scerevisiae	2002_25221	t	1
Tblattae	1253_138912	h	Tblattae	3070_1975	t	1
Tphaffii	1253_138897	h	Tphaffii	3070_1974	t	1
Tdelbrueckii	1253_138883	h	Tdelbrueckii	3070_1960	t	1
Zrouxii	1253_138882	h	Zrouxii	3070_1959	t	1
node_5	1253_138881	h	node_5	3070_1958	t	1
Klactis	1253_138879	h	Klactis	3070_1956	t	1
Lthermotolerans	1253_138876	h	Lthermotolerans	3070_1950	t	1
Egossypii	1253_138872	h	Egossypii	3070_1955	t	1
Ecymbalariae	1253_138871	h	Ecymbalariae	3070_1954	t	1
Lkluyveri	1253_138867	h	Lkluyveri	3070_1951	t	1
Tblattae	911_105727	t	Tblattae	3372_204973	t	1
Tblattae	4911_47215	h	Tblattae	4915_161179	t	1
Tphaffii	4911_47214	h	Tphaffii	4915_161178	t	1
Knaganishii	711_29833	t	Knaganishii	712_161951	t	1
Cglabrata	711_29828	t	Cglabrata	712_161985	t	1
Ndairenensis	711_29819	t	Ndairenensis	712_161977	t	1
Ncastellii	711_29818	t	Ncastellii	712_161976	t	1
Kafricana	711_29816	t	Kafricana	712_161974	t	1
Scerevisiae	711_29809	t	Scerevisiae	712_161964	t	1
Tphaffii	336_63830	t	Tphaffii	3461_122019	t	1
Knaganishii	2915_167565	t	Knaganishii	2926_34417	h	1
Kafricana	2915_167564	t	Kafricana	2926_34466	h	1
Cglabrata	2915_167560	t	Cglabrata	2926_34433	h	1
Ndairenensis	2915_167556	t	Ndairenensis	2926_34420	h	1
Ncastellii	2915_167555	t	Ncastellii	2926_34419	h	1
Ndairenensis	1413_53482	t	Ndairenensis	1414_55505	h	1
Ncastellii	1413_53481	t	Ncastellii	1414_55504	h	1
Scerevisiae	1413_53477	t	Scerevisiae	1414_55525	h	1
Tdelbrueckii	1413_53471	t	Tdelbrueckii	1414_55477	h	1
Knaganishii	1413_53464	t	Knaganishii	1414_55486	h	1
Kafricana	1413_53463	t	Kafricana	1414_55519	h	1
Cglabrata	1413_53459	t	Cglabrata	1414_55524	h	1
Zrouxii	1413_53454	t	Zrouxii	1414_55476	h	1
Klactis	1413_53449	t	Klactis	1414_55494	h	1
Egossypii	1413_53448	t	Egossypii	1414_55493	h	1
Lkluyveri	1413_53444	t	Lkluyveri	1414_55473	h	1
Lthermotolerans	1413_53443	t	Lthermotolerans	1414_55472	h	1
Knaganishii	1206_204672	h	Knaganishii	1208_97915	t	1
Tphaffii	559_173392	h	Tphaffii	561_119103	h	1
Ndairenensis	559_173390	h	Ndairenensis	561_119101	h	1
Ncastellii	559_173389	h	Ncastellii	561_119100	h	1
Kafricana	559_173387	h	Kafricana	561_119097	h	1
Knaganishii	559_173379	h	Knaganishii	561_119098	h	1
Cglabrata	559_173374	h	Cglabrata	561_119093	h	1
Tdelbrueckii	559_173367	h	Tdelbrueckii	561_119089	h	1
Zrouxii	559_173366	h	Zrouxii	561_119088	h	1
node_5	559_173365	h	node_5	561_119087	h	1
Egossypii	559_173362	h	Egossypii	561_119084	h	1
Ecymbalariae	559_173361	h	Ecymbalariae	561_119083	h	1
Lkluyveri	559_173358	h	Lkluyveri	561_119080	h	1
Tblattae	1316_95320	h	Tblattae	2115_80661	t	1
Knaganishii	1316_95317	h	Knaganishii	2115_80672	t	1
Kafricana	1316_95316	h	Kafricana	2115_80671	t	1
Tphaffii	1316_95309	h	Tphaffii	2115_80660	t	1
Tdelbrueckii	1316_95289	h	Tdelbrueckii	2115_80647	t	1
Zrouxii	1316_95288	h	Zrouxii	2115_80646	t	1
